wavenumber_cm_minus_1,transmittance,absorbance
7.690000000000000000e+02,8.638000000000000123e-01,6.358680028852028987e-02
7.700000000000000000e+02,8.646000000000000352e-01,6.318476880236705007e-02
7.710000000000000000e+02,8.655000000000000471e-01,6.273292778858730045e-02
7.720000000000000000e+02,8.662999999999999590e-01,6.233168560099491134e-02
7.730000000000000000e+02,8.669999999999999929e-01,6.198090252378971043e-02
7.740000000000000000e+02,8.676000000000000378e-01,6.168045665784432918e-02
7.750000000000000000e+02,8.681999999999999718e-01,6.138021849731890855e-02
7.760000000000000000e+02,8.688000000000000167e-01,6.108018775522826294e-02
7.770000000000000000e+02,8.693999999999999506e-01,6.078036414518180747e-02
7.780000000000000000e+02,8.679999999999999938e-01,6.148027482350810341e-02
7.790000000000000000e+02,8.705000000000000515e-01,6.023122454664996822e-02
7.800000000000000000e+02,8.712999999999999634e-01,5.983228596592508886e-02
7.810000000000000000e+02,8.725000000000000533e-01,5.923456436878246634e-02
7.820000000000000000e+02,8.721999999999999753e-01,5.938391766259237120e-02
7.830000000000000000e+02,8.706000000000000405e-01,6.018133717862047399e-02
7.840000000000000000e+02,8.690999999999999837e-01,6.093025007657576486e-02
7.850000000000000000e+02,8.677000000000000268e-01,6.163040254819367181e-02
7.860000000000000000e+02,8.661999999999999700e-01,6.238182060617650238e-02
7.870000000000000000e+02,8.648000000000000131e-01,6.308431905474606860e-02
7.880000000000000000e+02,8.632999999999999563e-01,6.383825908884238620e-02
7.890000000000000000e+02,8.620999999999999774e-01,6.444235490698604907e-02
7.900000000000000000e+02,8.611999999999999655e-01,6.489597884855043131e-02
7.910000000000000000e+02,8.601999999999999647e-01,6.540056178192697744e-02
7.920000000000000000e+02,8.597000000000000197e-01,6.565307326174441016e-02
7.930000000000000000e+02,8.595000000000000417e-01,6.575411897692876040e-02
7.940000000000000000e+02,8.591999999999999638e-01,6.590573164451962729e-02
7.950000000000000000e+02,8.589999999999999858e-01,6.600683616875770154e-02
7.960000000000000000e+02,8.587000000000000188e-01,6.615853710127875265e-02
7.970000000000000000e+02,8.585000000000000409e-01,6.625970050306467796e-02
7.980000000000000000e+02,8.581999999999999629e-01,6.641148980334694862e-02
7.990000000000000000e+02,8.580999999999999739e-01,6.646209802829534941e-02
8.000000000000000000e+02,8.588999999999999968e-01,6.605739725873893686e-02
8.010000000000000000e+02,8.598000000000000087e-01,6.560255921901188281e-02
8.020000000000000000e+02,8.600999999999999757e-01,6.545105233385307975e-02
8.030000000000000000e+02,8.602999999999999536e-01,6.535007709928911113e-02
8.040000000000000000e+02,8.604000000000000536e-01,6.529959828457501669e-02
8.050000000000000000e+02,8.606000000000000316e-01,6.519865825346328470e-02
8.060000000000000000e+02,8.606000000000000316e-01,6.519865825346328470e-02
8.070000000000000000e+02,8.605000000000000426e-01,6.524912533642091006e-02
8.080000000000000000e+02,8.602999999999999536e-01,6.535007709928911113e-02
8.090000000000000000e+02,8.589999999999999858e-01,6.600683616875770154e-02
8.100000000000000000e+02,8.576000000000000290e-01,6.671522765130517840e-02
8.110000000000000000e+02,8.560999999999999721e-01,6.747550294945771354e-02
8.120000000000000000e+02,8.548000000000000043e-01,6.813548650796819039e-02
8.130000000000000000e+02,8.542999999999999483e-01,6.838959363703800420e-02
8.140000000000000000e+02,8.538000000000000034e-01,6.864384953207203210e-02
8.150000000000000000e+02,8.532999999999999474e-01,6.889825436736127240e-02
8.160000000000000000e+02,8.527000000000000135e-01,6.920373701669978173e-02
8.170000000000000000e+02,8.521999999999999575e-01,6.945847013556559479e-02
8.180000000000000000e+02,8.517000000000000126e-01,6.971335275448034552e-02
8.190000000000000000e+02,8.511999999999999567e-01,6.996838504902705425e-02
8.200000000000000000e+02,8.510999999999999677e-01,7.001940948448528990e-02
8.210000000000000000e+02,8.510999999999999677e-01,7.001940948448528990e-02
8.220000000000000000e+02,8.511999999999999567e-01,6.996838504902705425e-02
8.230000000000000000e+02,8.512999999999999456e-01,6.991736660762880307e-02
8.240000000000000000e+02,8.516000000000000236e-01,6.976434723371503777e-02
8.250000000000000000e+02,8.519999999999999796e-01,6.956040523329989900e-02
8.260000000000000000e+02,8.525000000000000355e-01,6.930561233546465860e-02
8.270000000000000000e+02,8.528999999999999915e-01,6.910188558989542595e-02
8.280000000000000000e+02,8.534000000000000474e-01,6.884736147670671158e-02
8.290000000000000000e+02,8.538999999999999924e-01,6.859298644342652629e-02
8.300000000000000000e+02,8.542999999999999483e-01,6.838959363703800420e-02
8.310000000000000000e+02,8.548000000000000043e-01,6.813548650796819039e-02
8.320000000000000000e+02,8.551999999999999602e-01,6.793230779927841856e-02
8.330000000000000000e+02,8.557000000000000162e-01,6.767846801070681595e-02
8.340000000000000000e+02,8.560999999999999721e-01,6.747550294945771354e-02
8.350000000000000000e+02,8.561999999999999611e-01,6.742477650170942971e-02
8.360000000000000000e+02,8.564000000000000501e-01,6.732334137759925230e-02
8.370000000000000000e+02,8.566000000000000281e-01,6.722192993944943462e-02
8.380000000000000000e+02,8.567000000000000171e-01,6.717123309915336293e-02
8.390000000000000000e+02,8.562999999999999501e-01,6.737405597821782832e-02
8.400000000000000000e+02,8.550999999999999712e-01,6.798309356579869400e-02
8.410000000000000000e+02,8.538999999999999924e-01,6.859298644342652629e-02
8.420000000000000000e+02,8.528000000000000025e-01,6.915280831750295065e-02
8.430000000000000000e+02,8.516000000000000236e-01,6.976434723371503777e-02
8.440000000000000000e+02,8.505000000000000338e-01,7.032568205141216666e-02
8.450000000000000000e+02,8.496000000000000218e-01,7.078549626260614847e-02
8.460000000000000000e+02,8.487000000000000099e-01,7.124579782334675149e-02
8.470000000000000000e+02,8.477999999999999980e-01,7.170658776779775812e-02
8.480000000000000000e+02,8.468999999999999861e-01,7.216786713341821757e-02
8.490000000000000000e+02,8.463000000000000522e-01,7.247565912497125340e-02
8.500000000000000000e+02,8.461999999999999522e-01,7.252697900472417081e-02
8.510000000000000000e+02,8.460999999999999632e-01,7.257830494958131262e-02
8.520000000000000000e+02,8.459999999999999742e-01,7.262963696097647637e-02
8.530000000000000000e+02,8.458999999999999853e-01,7.268097504034393141e-02
8.540000000000000000e+02,8.457999999999999963e-01,7.273231918911841898e-02
8.550000000000000000e+02,8.457000000000000073e-01,7.278366940873523538e-02
8.560000000000000000e+02,8.456000000000000183e-01,7.283502570063013493e-02
8.570000000000000000e+02,8.457000000000000073e-01,7.278366940873523538e-02
8.580000000000000000e+02,8.457999999999999963e-01,7.273231918911841898e-02
8.590000000000000000e+02,8.457999999999999963e-01,7.273231918911841898e-02
8.600000000000000000e+02,8.458999999999999853e-01,7.268097504034393141e-02
8.610000000000000000e+02,8.459999999999999742e-01,7.262963696097647637e-02
8.620000000000000000e+02,8.460999999999999632e-01,7.257830494958131262e-02
8.630000000000000000e+02,8.461999999999999522e-01,7.252697900472417081e-02
8.640000000000000000e+02,8.463000000000000522e-01,7.247565912497125340e-02
8.650000000000000000e+02,8.463000000000000522e-01,7.247565912497125340e-02
8.660000000000000000e+02,8.460999999999999632e-01,7.257830494958131262e-02
8.670000000000000000e+02,8.457999999999999963e-01,7.273231918911841898e-02
8.680000000000000000e+02,8.454000000000000403e-01,7.293775650699992064e-02
8.690000000000000000e+02,8.450999999999999623e-01,7.309189829456422260e-02
8.700000000000000000e+02,8.445000000000000284e-01,7.340034609297250989e-02
8.710000000000000000e+02,8.433000000000000496e-01,7.401789967289683358e-02
8.720000000000000000e+02,8.420999999999999597e-01,7.463633264589844551e-02
8.730000000000000000e+02,8.408999999999999808e-01,7.525564752005145519e-02
8.740000000000000000e+02,8.397000000000000020e-01,7.587584681417518240e-02
8.750000000000000000e+02,8.385000000000000231e-01,7.649693305789545539e-02
8.760000000000000000e+02,8.373000000000000442e-01,7.711890879170649193e-02
8.770000000000000000e+02,8.357999999999999874e-01,7.789763319239288719e-02
8.780000000000000000e+02,8.342000000000000526e-01,7.872981449018739974e-02
8.790000000000000000e+02,8.326999999999999957e-01,7.951143534170219962e-02
8.800000000000000000e+02,8.312000000000000499e-01,8.029446545087898235e-02
8.810000000000000000e+02,8.296000000000000041e-01,8.113125661901544883e-02
8.820000000000000000e+02,8.280999999999999472e-01,8.191721535781282260e-02
8.830000000000000000e+02,8.266000000000000014e-01,8.270459905431061520e-02
8.840000000000000000e+02,8.249999999999999556e-01,8.354605145007493183e-02
8.850000000000000000e+02,8.235000000000000098e-01,8.433639649422684792e-02
8.860000000000000000e+02,8.214000000000000190e-01,8.544530148236637035e-02
8.870000000000000000e+02,8.176999999999999824e-01,8.740600224789431272e-02
8.880000000000000000e+02,8.139999999999999458e-01,8.937559511079880281e-02
8.890000000000000000e+02,8.104000000000000092e-01,9.130056764777598477e-02
8.900000000000000000e+02,8.067999999999999616e-01,9.323411045927219865e-02
8.910000000000000000e+02,8.045999999999999819e-01,9.441997176475747100e-02
8.920000000000000000e+02,8.024000000000000021e-01,9.560907998763829019e-02
8.930000000000000000e+02,8.002000000000000224e-01,9.680145295702162478e-02
8.940000000000000000e+02,7.981000000000000316e-01,9.794268919153338582e-02
8.950000000000000000e+02,7.959000000000000519e-01,9.914149529800836413e-02
8.960000000000000000e+02,7.936999999999999611e-01,1.003436196943644082e-01
8.970000000000000000e+02,7.915999999999999703e-01,1.014942144656413581e-01
8.980000000000000000e+02,7.893999999999999906e-01,1.027028779405034786e-01
8.990000000000000000e+02,7.872000000000000108e-01,1.039149145767148952e-01
9.000000000000000000e+02,7.854999999999999760e-01,1.048538106240078788e-01
9.010000000000000000e+02,7.839000000000000412e-01,1.057393355530119039e-01
9.020000000000000000e+02,7.822999999999999954e-01,1.066266697539750841e-01
9.030000000000000000e+02,7.806999999999999496e-01,1.075158206353123702e-01
9.040000000000000000e+02,7.791000000000000147e-01,1.084067956510348513e-01
9.050000000000000000e+02,7.781000000000000139e-01,1.089645846846891697e-01
9.060000000000000000e+02,7.779000000000000359e-01,1.090762285109860563e-01
9.070000000000000000e+02,7.779000000000000359e-01,1.090762285109860563e-01
9.080000000000000000e+02,7.734999999999999654e-01,1.115396819646136822e-01
9.090000000000000000e+02,7.791000000000000147e-01,1.084067956510348513e-01
9.100000000000000000e+02,7.800000000000000266e-01,1.079053973095195768e-01
9.110000000000000000e+02,7.826999999999999513e-01,1.064046661801168192e-01
9.120000000000000000e+02,7.854999999999999760e-01,1.048538106240078788e-01
9.130000000000000000e+02,7.886999999999999567e-01,1.030881591739748609e-01
9.140000000000000000e+02,7.919000000000000483e-01,1.013296570344701386e-01
9.150000000000000000e+02,7.951000000000000290e-01,9.957824654226238303e-02
9.160000000000000000e+02,7.985999999999999766e-01,9.767069414168125241e-02
9.170000000000000000e+02,8.021000000000000352e-01,9.577148365992152468e-02
9.180000000000000000e+02,8.103000000000000203e-01,9.135416109288665987e-02
9.190000000000000000e+02,7.775999999999999579e-01,1.092437480817818607e-01
9.200000000000000000e+02,7.557000000000000384e-01,1.216505777822245032e-01
9.210000000000000000e+02,7.557000000000000384e-01,1.216505777822245032e-01
9.220000000000000000e+02,8.106999999999999762e-01,9.113982698272349303e-02
9.230000000000000000e+02,8.075999999999999845e-01,9.280368972839833641e-02
9.240000000000000000e+02,8.046999999999999709e-01,9.436599867304526490e-02
9.250000000000000000e+02,8.014000000000000012e-01,9.615066190331901519e-02
9.260000000000000000e+02,7.983999999999999986e-01,9.777947172068530979e-02
9.270000000000000000e+02,7.953999999999999959e-01,9.941441335003846358e-02
9.280000000000000000e+02,7.887999999999999456e-01,1.030330980668452273e-01
9.290000000000000000e+02,7.862000000000000099e-01,1.044669605159296161e-01
9.300000000000000000e+02,7.840000000000000302e-01,1.056839373155615408e-01
9.310000000000000000e+02,7.842999999999999972e-01,1.055177849899094078e-01
9.320000000000000000e+02,7.832000000000000073e-01,1.061273212049185788e-01
9.330000000000000000e+02,7.851000000000000201e-01,1.050750226404565807e-01
9.340000000000000000e+02,7.855999999999999650e-01,1.047985252211067614e-01
9.350000000000000000e+02,7.862000000000000099e-01,1.044669605159296161e-01
9.360000000000000000e+02,7.876999999999999558e-01,1.036391545306836470e-01
9.370000000000000000e+02,7.899000000000000465e-01,1.024278861742693725e-01
9.380000000000000000e+02,7.934999999999999831e-01,1.004530689091330115e-01
9.390000000000000000e+02,7.981000000000000316e-01,9.794268919153338582e-02
9.400000000000000000e+02,8.041000000000000369e-01,9.468993788391448507e-02
9.410000000000000000e+02,8.135000000000000009e-01,8.964244272712240669e-02
9.420000000000000000e+02,8.215000000000000080e-01,8.539243222891947094e-02
9.430000000000000000e+02,8.262000000000000455e-01,8.291480935943267017e-02
9.440000000000000000e+02,8.307999999999999829e-01,8.050351213693850150e-02
9.450000000000000000e+02,8.340999999999999526e-01,7.878187880504969320e-02
9.460000000000000000e+02,8.374000000000000332e-01,7.706704344478831903e-02
9.470000000000000000e+02,8.406000000000000139e-01,7.541061433058175723e-02
9.480000000000000000e+02,8.433000000000000496e-01,7.401789967289683358e-02
9.490000000000000000e+02,8.450999999999999623e-01,7.309189829456422260e-02
9.500000000000000000e+02,8.467999999999999972e-01,7.221915065262561606e-02
9.510000000000000000e+02,8.486000000000000210e-01,7.129697256940291383e-02
9.520000000000000000e+02,8.496000000000000218e-01,7.078549626260614847e-02
9.530000000000000000e+02,8.497999999999999998e-01,7.068327324650439114e-02
9.540000000000000000e+02,8.499999999999999778e-01,7.058107428570728481e-02
9.550000000000000000e+02,8.501999999999999558e-01,7.047889936889598084e-02
9.560000000000000000e+02,8.498999999999999888e-01,7.063217075990037286e-02
9.570000000000000000e+02,8.490999999999999659e-01,7.104115911917020798e-02
9.580000000000000000e+02,8.484000000000000430e-01,7.139934015547574897e-02
9.590000000000000000e+02,8.476000000000000201e-01,7.180905196124302836e-02
9.600000000000000000e+02,8.468999999999999861e-01,7.216786713341821757e-02
9.610000000000000000e+02,8.460999999999999632e-01,7.257830494958131262e-02
9.620000000000000000e+02,8.454000000000000403e-01,7.293775650699992064e-02
9.630000000000000000e+02,8.447000000000000064e-01,7.329750581735504367e-02
9.640000000000000000e+02,8.438999999999999835e-01,7.370901311513662624e-02
9.650000000000000000e+02,8.431999999999999496e-01,7.406940213152864161e-02
9.660000000000000000e+02,8.424000000000000377e-01,7.448164182256987453e-02
9.670000000000000000e+02,8.417999999999999927e-01,7.479107858799645403e-02
9.680000000000000000e+02,8.410999999999999588e-01,7.515236702446287387e-02
9.690000000000000000e+02,8.404000000000000359e-01,7.551395626608500833e-02
9.700000000000000000e+02,8.397999999999999909e-01,7.582412969807915404e-02
9.710000000000000000e+02,8.390999999999999570e-01,7.618627890881034259e-02
9.720000000000000000e+02,8.384000000000000341e-01,7.654873036034855194e-02
9.730000000000000000e+02,8.377999999999999892e-01,7.685964397479932986e-02
9.740000000000000000e+02,8.370999999999999552e-01,7.722265807120215486e-02
9.750000000000000000e+02,8.365000000000000213e-01,7.753405470158666879e-02
9.760000000000000000e+02,8.358999999999999764e-01,7.784567476894116433e-02
9.770000000000000000e+02,8.353000000000000425e-01,7.815751859414203639e-02
9.780000000000000000e+02,8.346999999999999975e-01,7.846958649875759861e-02
9.790000000000000000e+02,8.340999999999999526e-01,7.878187880504969320e-02
9.800000000000000000e+02,8.335000000000000187e-01,7.909439583597585588e-02
9.810000000000000000e+02,8.326999999999999957e-01,7.951143534170219962e-02
9.820000000000000000e+02,8.316999999999999948e-01,8.003329851661285244e-02
9.830000000000000000e+02,8.306999999999999940e-01,8.055578953476306980e-02
